From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
Q9H3S7	UniRef100_Q9H3S7	Cluster: Tyrosine-protein phosphatase non-receptor type 23	3	1.0	Homo sapiens	9606
Q9H400	UniRef100_Q9H400	Cluster: Lck-interacting transmembrane adapter 1	2	1.0	Homo sapiens	9606
Q9H422	UniRef100_Q9H422	Cluster: Homeodomain-interacting protein kinase 3	5	1.0	Homo sapiens	9606
Q9H461	UniRef100_Q9H461	Cluster: Frizzled-8	3	1.0	Catarrhini	9526
Q9H496	UniRef100_Q9H496	Cluster: Torsin-1A-interacting protein 2, isoform IFRG15	34	1.0	Boreoeutheria	1437010
Q9H4A3	UniRef100_Q9H4A3	Cluster: Serine/threonine-protein kinase WNK1	1	1.0	Homo sapiens	9606
Q9H4A6	UniRef100_Q9H4A6	Cluster: Golgi phosphoprotein 3	16	1.0	Catarrhini	9526
Q9H4A9	UniRef100_Q9H4A9	Cluster: Dipeptidase 2	2	1.0	Homo sapiens	9606
Q9H4B6	UniRef100_Q9H4B6	Cluster: Protein salvador homolog 1	2	1.0	Homo sapiens	9606
Q9H4E7	UniRef100_Q9H4E7	Cluster: Differentially expressed in FDCP 6 homolog	1	1.0	Homo sapiens	9606
Q9H4F8	UniRef100_Q9H4F8	Cluster: SPARC-related modular calcium-binding protein 1	2	1.0	Homo sapiens	9606
Q9H4G0	UniRef100_Q9H4G0	Cluster: Band 4.1-like protein 1	2	1.0	Homo sapiens	9606
Q9H4I2	UniRef100_Q9H4I2	Cluster: Zinc fingers and homeoboxes protein 3	1	1.0	Homo sapiens	9606
Q9H4I3	UniRef100_Q9H4I3	Cluster: TraB domain-containing protein	2	1.0	Homo sapiens	9606
Q9H4M7	UniRef100_Q9H4M7	Cluster: Pleckstrin homology domain-containing family A member 4	1	1.0	Homo sapiens	9606
Q9H4P4	UniRef100_Q9H4P4	Cluster: E3 ubiquitin-protein ligase NRDP1	69	1.0	Eutheria	9347
Q9H501	UniRef100_Q9H501	Cluster: ESF1 homolog	2	1.0	cellular organisms	131567
Q9H582	UniRef100_Q9H582	Cluster: Zinc finger protein 644	4	1.0	Homo sapiens	9606
Q9H583	UniRef100_Q9H583	Cluster: HEAT repeat-containing protein 1	3	1.0	Homininae	207598
Q9H5F2	UniRef100_Q9H5F2	Cluster: Cilia- and flagella-associated protein 68	1	1.0	Homo sapiens	9606
Q9H5I1	UniRef100_Q9H5I1	Cluster: Histone-lysine N-methyltransferase SUV39H2	8	1.0	Homininae	207598
Q9H5N1	UniRef100_Q9H5N1	Cluster: Rab GTPase-binding effector protein 2	2	1.0	Homo sapiens	9606
Q9H5Q4	UniRef100_Q9H5Q4	Cluster: Dimethyladenosine transferase 2, mitochondrial	2	1.0	Homo sapiens	9606
E9PNW8	UniRef100_Q9H600	Cluster: Fatty acyl-CoA reductase (Fragment)	3	1.0	Homininae	207598
Q9H607	UniRef100_Q9H607	Cluster: Occludin/ELL domain-containing protein 1	2	1.0	Homo sapiens	9606
Q9H632	UniRef100_Q9H632	Cluster: cDNA: FLJ22639 fis, clone HSI06816	1	1.0	Homo sapiens	9606
Q9H6A9	UniRef100_Q9H6A9	Cluster: Pecanex-like protein 3	1	1.0	Homo sapiens	9606
Q9H6D7	UniRef100_Q9H6D7	Cluster: HAUS augmin-like complex subunit 4	5	1.0	Homo sapiens	9606
Q9H6E5	UniRef100_Q9H6E5	Cluster: Speckle targeted PIP5K1A-regulated poly(A) polymerase	6	1.0	Homininae	207598
Q9H6L5	UniRef100_Q9H6L5	Cluster: Reticulophagy regulator 1	1	1.0	Homo sapiens	9606
Q9H6R6	UniRef100_Q9H6R6	Cluster: Palmitoyltransferase ZDHHC6	6	1.0	Hominidae	9604
Q9H6S1	UniRef100_Q9H6S1	Cluster: 5-azacytidine-induced protein 2	8	1.0	Homininae	207598
Q9H6T3	UniRef100_Q9H6T3	Cluster: RNA polymerase II-associated protein 3	5	1.0	Homo sapiens	9606
Q9H6U8	UniRef100_Q9H6U8	Cluster: Alpha-1,2-mannosyltransferase ALG9	4	1.0	Homo sapiens	9606
Q9H6W3	UniRef100_Q9H6W3	Cluster: Ribosomal oxygenase 1	3	1.0	Homo sapiens	9606
Q9H6X2	UniRef100_Q9H6X2	Cluster: Anthrax toxin receptor 1	5	1.0	Hominoidea	314295
Q9H6Z4	UniRef100_Q9H6Z4	Cluster: Ran-binding protein 3	1	1.0	Homo sapiens	9606
Q9H707	UniRef100_Q9H707	Cluster: Zinc finger protein 552	1	1.0	Homo sapiens	9606
Q9H741	UniRef100_Q9H741	Cluster: SREBP regulating gene protein	16	1.0	Catarrhini	9526
Q9H773	UniRef100_Q9H773	Cluster: dCTP pyrophosphatase 1	5	1.0	Homininae	207598
Q9H792	UniRef100_Q9H792	Cluster: Inactive tyrosine-protein kinase PEAK1	2	1.0	Homo sapiens	9606
Q9H799	UniRef100_Q9H799	Cluster: Ciliogenesis and planar polarity effector 1	1	1.0	Homo sapiens	9606
Q9H7D0	UniRef100_Q9H7D0	Cluster: Dedicator of cytokinesis protein 5	2	1.0	Homo sapiens	9606
Q9H7D7	UniRef100_Q9H7D7	Cluster: WD repeat-containing protein 26	10	1.0	Catarrhini	9526
Q9H7E2	UniRef100_Q9H7E2	Cluster: Tudor domain-containing protein 3	3	1.0	Homo sapiens	9606
Q9H7E9	UniRef100_Q9H7E9	Cluster: UPF0488 protein C8orf33	1	1.0	Homo sapiens	9606
Q9H7P9	UniRef100_Q9H7P9	Cluster: Pleckstrin homology domain-containing family G member 2	1	1.0	Homo sapiens	9606
Q9H7Q5	UniRef100_Q9H7Q5	Cluster: FLJ00012 protein (Fragment)	1	1.0	Homo sapiens	9606
Q9H7R5	UniRef100_Q9H7R5	Cluster: Zinc finger protein 665	2	1.0	Homo sapiens	9606
Q9H7Z7	UniRef100_Q9H7Z7	Cluster: Prostaglandin E synthase 2	7	1.0	Homininae	207598
Q9H814	UniRef100_Q9H814	Cluster: Phosphorylated adapter RNA export protein	6	1.0	Homininae	207598
Q9H819	UniRef100_Q9H819	Cluster: DnaJ homolog subfamily C member 18	3	1.0	Homo sapiens	9606
Q9H840	UniRef100_Q9H840	Cluster: Gem-associated protein 7	1	1.0	Homo sapiens	9606
Q9H845	UniRef100_Q9H845	Cluster: Complex I assembly factor ACAD9, mitochondrial	3	1.0	Homininae	207598
Q9H869	UniRef100_Q9H869	Cluster: YY1-associated protein 1	3	1.0	Homo sapiens	9606
Q9H871	UniRef100_Q9H871	Cluster: E3 ubiquitin-protein transferase RMND5A	103	1.0	Tetrapoda	32523
Q9H898	UniRef100_Q9H898	Cluster: Zinc finger matrin-type protein 4	16	1.0	Simiiformes	314293
Q9H8E8	UniRef100_Q9H8E8	Cluster: Cysteine-rich protein 2-binding protein	2	1.0	Homo sapiens	9606
Q9H8H3	UniRef100_Q9H8H3	Cluster: N6-adenosine-methyltransferase TMT1A	3	1.0	Homo sapiens	9606
Q9H8J5	UniRef100_Q9H8J5	Cluster: MANSC domain-containing protein 1	3	1.0	Homo sapiens	9606
Q9H8W3	UniRef100_Q9H8W3	Cluster: Protein FAM204A	3	1.0	Homo sapiens	9606
Q9H8Y5	UniRef100_Q9H8Y5	Cluster: tRNA endonuclease ANKZF1	3	1.0	Homo sapiens	9606
Q9H8Y8	UniRef100_Q9H8Y8	Cluster: Golgi reassembly-stacking protein 2	2	1.0	Homo sapiens	9606
Q9H900	UniRef100_Q9H900	Cluster: Protein zwilch homolog	8	1.0	Homininae	207598
Q9H936	UniRef100_Q9H936	Cluster: Mitochondrial glutamate carrier 1	22	1.0	Homininae	207598
Q9H939	UniRef100_Q9H939	Cluster: Proline-serine-threonine phosphatase-interacting protein 2	2	1.0	Homo sapiens	9606
Q9H992	UniRef100_Q9H992	Cluster: E3 ubiquitin-protein ligase MARCHF7	4	1.0	Homo sapiens	9606
Q9H9A5	UniRef100_Q9H9A5	Cluster: CCR4-NOT transcription complex subunit 10	10	1.0	Catarrhini	9526
Q9H9B1	UniRef100_Q9H9B1	Cluster: Histone-lysine N-methyltransferase EHMT1	2	1.0	Homo sapiens	9606
Q9H9B4	UniRef100_Q9H9B4	Cluster: Sideroflexin-1	5	1.0	Hominoidea	314295
Q9H9C1	UniRef100_Q9H9C1	Cluster: Spermatogenesis-defective protein 39 homolog	4	1.0	Homininae	207598
Q9H9E3	UniRef100_Q9H9E3	Cluster: Conserved oligomeric Golgi complex subunit 4	5	1.0	Homo sapiens	9606
Q9H9F9	UniRef100_Q9H9F9	Cluster: Actin-related protein 5	1	1.0	Homo sapiens	9606
Q9H9J2	UniRef100_Q9H9J2	Cluster: Large ribosomal subunit protein mL44	4	1.0	Homo sapiens	9606
Q9H9L3	UniRef100_Q9H9L3	Cluster: Interferon-stimulated 20 kDa exonuclease-like 2	1	1.0	Homo sapiens	9606
Q9H9V4	UniRef100_Q9H9V4	Cluster: RING finger protein 122	5	1.0	Homininae	207598
Q9H9V9	UniRef100_Q9H9V9	Cluster: 2-oxoglutarate and iron-dependent oxygenase JMJD4	2	1.0	Homo sapiens	9606
Q9HA38	UniRef100_Q9HA38	Cluster: Zinc finger matrin-type protein 3	4	1.0	Homininae	207598
Q9HA47	UniRef100_Q9HA47	Cluster: Uridine-cytidine kinase 1	5	1.0	Homininae	207598
Q9HA92	UniRef100_Q9HA92	Cluster: Radical S-adenosyl methionine domain-containing protein 1, mitochondrial	1	1.0	Homo sapiens	9606
Q9HAB8	UniRef100_Q9HAB8	Cluster: Phosphopantothenate--cysteine ligase	3	1.0	Homo sapiens	9606
Q9HAD4	UniRef100_Q9HAD4	Cluster: WD repeat-containing protein 41	3	1.0	Homo sapiens	9606
Q9HAH7	UniRef100_Q9HAH7	Cluster: Probable fibrosin-1	6	1.0	Homininae	207598
Q9HAP2	UniRef100_Q9HAP2	Cluster: MLX-interacting protein	2	1.0	Homo sapiens	9606
Q9HAU0	UniRef100_Q9HAU0	Cluster: Pleckstrin homology domain-containing family A member 5	4	1.0	Homo sapiens	9606
Q9HAU5	UniRef100_Q9HAU5	Cluster: Regulator of nonsense transcripts 2	3	1.0	Boreoeutheria	1437010
Q9HAU8	UniRef100_Q9HAU8	Cluster: Aminopeptidase RNPEPL1	1	1.0	Homo sapiens	9606
Q9HAV0	UniRef100_Q9HAV0	Cluster: Guanine nucleotide-binding protein subunit beta-4	46	1.0	Boreoeutheria	1437010
Q9HAV4	UniRef100_Q9HAV4	Cluster: Exportin-5	2	1.0	Homo sapiens	9606
Q9HAV7	UniRef100_Q9HAV7	Cluster: GrpE protein homolog 1, mitochondrial	9	1.0	Catarrhini	9526
Q9HB07	UniRef100_Q9HB07	Cluster: MYG1 exonuclease	2	1.0	Homo sapiens	9606
Q9HB21	UniRef100_Q9HB21	Cluster: Pleckstrin homology domain-containing family A member 1	2	1.0	Homo sapiens	9606
Q9HB58	UniRef100_Q9HB58	Cluster: Sp110 nuclear body protein	2	1.0	Homo sapiens	9606
Q9HB63	UniRef100_Q9HB63	Cluster: Netrin-4	3	1.0	Homo sapiens	9606
Q9HB66	UniRef100_Q9HB66	Cluster: Alternative protein MKKS	2	1.0	Hominidae	9604
Q9HB71	UniRef100_Q9HB71	Cluster: Calcyclin-binding protein	6	1.0	Hominidae	9604
Q9HB72	UniRef100_Q9HB72	Cluster: PNAS-106	1	1.0	Homo sapiens	9606
Q9HB90	UniRef100_Q9HB90	Cluster: Ras-related GTP-binding protein C	17	1.0	Simiiformes	314293
Q9HBE1	UniRef100_Q9HBE1	Cluster: POZ-, AT hook-, and zinc finger-containing protein 1	8	1.0	Simiiformes	314293
Q9HBG6	UniRef100_Q9HBG6	Cluster: Intraflagellar transport protein 122 homolog	3	1.0	Homo sapiens	9606
Q9HBG7	UniRef100_Q9HBG7	Cluster: T-lymphocyte surface antigen Ly-9	1	1.0	Homo sapiens	9606
Q9HBH0	UniRef100_Q9HBH0	Cluster: Rho-related GTP-binding protein RhoF	1	1.0	Homo sapiens	9606
Q9HBH9	UniRef100_Q9HBH9	Cluster: MAP kinase-interacting serine/threonine-protein kinase 2	3	1.0	Homininae	207598
Q9HBI0	UniRef100_Q9HBI0	Cluster: Gamma-parvin	2	1.0	Homo sapiens	9606
Q9HBI5	UniRef100_Q9HBI5	Cluster: Centrosomal protein 15 kDa	13	1.0	Catarrhini	9526
Q9HBK9	UniRef100_Q9HBK9	Cluster: Arsenite methyltransferase	1	1.0	Homo sapiens	9606
Q9HBL8	UniRef100_Q9HBL8	Cluster: NmrA-like family domain-containing protein 1	4	1.0	Homo sapiens	9606
Q9HBM0	UniRef100_Q9HBM0	Cluster: Vezatin	1	1.0	Homo sapiens	9606
Q9HBM6	UniRef100_Q9HBM6	Cluster: Transcription initiation factor TFIID subunit 9B	6	1.0	Hominidae	9604
Q9HBU0	UniRef100_Q9HBU0	Cluster: 3pv2	1	1.0	Homo sapiens	9606
Q9HBU6	UniRef100_Q9HBU6	Cluster: Ethanolamine kinase 1	2	1.0	Homo sapiens	9606
Q9HBV2	UniRef100_Q9HBV2	Cluster: Sperm acrosome membrane-associated protein 1	2	1.0	Homo sapiens	9606
Q9HC24	UniRef100_Q9HC24	Cluster: Protein lifeguard 4	1	1.0	Homo sapiens	9606
Q9HC36	UniRef100_Q9HC36	Cluster: rRNA methyltransferase 3, mitochondrial	3	1.0	Homininae	207598
Q9HC38	UniRef100_Q9HC38	Cluster: Glyoxalase domain-containing protein 4	1	1.0	Homo sapiens	9606
Q9HC62	UniRef100_Q9HC62	Cluster: Sentrin-specific protease 2	4	1.0	Homo sapiens	9606
Q9HC77	UniRef100_Q9HC77	Cluster: Centromere protein J	1	1.0	Homo sapiens	9606
Q9HC84	UniRef100_Q9HC84	Cluster: Mucin-5B	2	1.0	Homo sapiens	9606
Q9HCC8	UniRef100_Q9HCC8	Cluster: Glycerophosphoinositol inositolphosphodiesterase GDPD2	6	1.0	Homininae	207598
Q9HCD5	UniRef100_Q9HCD5	Cluster: Nuclear receptor coactivator 5	5	1.0	Hominoidea	314295
Q9HCE1	UniRef100_Q9HCE1	Cluster: Helicase MOV-10	9	1.0	Homininae	207598
Q9HCG1	UniRef100_Q9HCG1	Cluster: Zinc finger protein 160	6	1.0	Homo sapiens	9606
Q9HCG7	UniRef100_Q9HCG7	Cluster: Non-lysosomal glucosylceramidase	1	1.0	Homo sapiens	9606
Q9HCG8	UniRef100_Q9HCG8	Cluster: Pre-mRNA-splicing factor CWC22 homolog	3	1.0	Homininae	207598
Q9HCI5	UniRef100_Q9HCI5	Cluster: Melanoma-associated antigen E1	1	1.0	Homo sapiens	9606
Q9HCI7	UniRef100_Q9HCI7	Cluster: E3 ubiquitin-protein ligase MSL2	23	1.0	Catarrhini	9526
Q9HCK1	UniRef100_Q9HCK1	Cluster: DBF4-type zinc finger-containing protein 2	5	1.0	Homo sapiens	9606
Q9HCK3	UniRef100_Q9HCK3	Cluster: KIAA1569 protein (Fragment)	1	1.0	Homo sapiens	9606
Q9HCK4	UniRef100_Q9HCK4	Cluster: Roundabout homolog 2	3	1.0	Homininae	207598
Q9HCK8	UniRef100_Q9HCK8	Cluster: Chromodomain-helicase-DNA-binding protein 8	1	1.0	Homo sapiens	9606
Q9HCM1	UniRef100_Q9HCM1	Cluster: Retroelement silencing factor 1	2	1.0	Homo sapiens	9606
Q9HCM4	UniRef100_Q9HCM4	Cluster: Band 4.1-like protein 5	1	1.0	Homo sapiens	9606
Q9HCM9	UniRef100_Q9HCM9	Cluster: E3 ubiquitin-protein ligase TRIM39	2	1.0	Homo sapiens	9606
Q9HCN4	UniRef100_Q9HCN4	Cluster: GPN-loop GTPase 1	2	1.0	Homo sapiens	9606
Q9HCN8	UniRef100_Q9HCN8	Cluster: Stromal cell-derived factor 2-like protein 1	6	1.0	Boreoeutheria	1437010
Q9HCU5	UniRef100_Q9HCU5	Cluster: Prolactin regulatory element-binding protein	2	1.0	Homo sapiens	9606
Q9HCU8	UniRef100_Q9HCU8	Cluster: DNA polymerase delta subunit 4	8	1.0	Hominidae	9604
Q9HD20	UniRef100_Q9HD20	Cluster: Endoplasmic reticulum transmembrane helix translocase	3	1.0	Homo sapiens	9606
Q9HD26	UniRef100_Q9HD26	Cluster: Golgi-associated PDZ and coiled-coil motif-containing protein	2	1.0	Homo sapiens	9606
Q9HD33	UniRef100_Q9HD33	Cluster: Large ribosomal subunit protein uL29m	6	1.0	Hominidae	9604
Q9HD34	UniRef100_Q9HD34	Cluster: LYR motif-containing protein 4	2	1.0	Homo sapiens	9606
Q9HD43	UniRef100_Q9HD43	Cluster: Receptor-type tyrosine-protein phosphatase H	1	1.0	Homo sapiens	9606
Q9HD45	UniRef100_Q9HD45	Cluster: Transmembrane 9 superfamily member 3	5	1.0	Homininae	207598
Q9HDC5	UniRef100_Q9HDC5	Cluster: Junctophilin-1	4	1.0	Homininae	207598
Q9HDC9	UniRef100_Q9HDC9	Cluster: Adipocyte plasma membrane-associated protein	1	1.0	Homo sapiens	9606
Q9NNW5	UniRef100_Q9NNW5	Cluster: WD repeat-containing protein 6	7	1.0	Homo sapiens	9606
Q9NNX6	UniRef100_Q9NNX6	Cluster: CD209 antigen	5	1.0	Homo sapiens	9606
Q9NP50	UniRef100_Q9NP50	Cluster: SIN3-HDAC complex-associated factor	50	1.0	Eutheria	9347
Q9NP58	UniRef100_Q9NP58	Cluster: ATP-binding cassette sub-family B member 6	4	1.0	Homo sapiens	9606
Q9NP59	UniRef100_Q9NP59	Cluster: Solute carrier family 40 member 1	8	1.0	Homininae	207598
Q9NP61	UniRef100_Q9NP61	Cluster: ADP-ribosylation factor GTPase-activating protein 3	2	1.0	Homo sapiens	9606
Q9NP66	UniRef100_Q9NP66	Cluster: High mobility group protein 20A	21	1.0	Simiiformes	314293
Q9NP72	UniRef100_Q9NP72	Cluster: Ras-related protein Rab-18	23	1.0	Simiiformes	314293
Q9NP73	UniRef100_Q9NP73	Cluster: Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13	3	1.0	Homo sapiens	9606
Q9NP74	UniRef100_Q9NP74	Cluster: Palmdelphin	3	1.0	Homo sapiens	9606
Q9NP79	UniRef100_Q9NP79	Cluster: Vacuolar protein sorting-associated protein VTA1 homolog	5	1.0	Homininae	207598
Q9NP84	UniRef100_Q9NP84	Cluster: Tumor necrosis factor receptor superfamily member 12A	17	1.0	Catarrhini	9526
Q9NP97	UniRef100_Q9NP97	Cluster: Dynein light chain roadblock-type 1	7	1.0	Hominidae	9604
Q9NPB1	UniRef100_Q9NPB1	Cluster: 5'(3')-deoxyribonucleotidase, mitochondrial	2	1.0	Homo sapiens	9606
Q9NPC3	UniRef100_Q9NPC3	Cluster: E3 ubiquitin-protein ligase CCNB1IP1	2	1.0	Homo sapiens	9606
Q9NPC6	UniRef100_Q9NPC6	Cluster: Myozenin-2	1	1.0	Homo sapiens	9606
Q9NPE2	UniRef100_Q9NPE2	Cluster: Neugrin	1	1.0	Homo sapiens	9606
Q9NPF0	UniRef100_Q9NPF0	Cluster: CD320 antigen	3	1.0	Homo sapiens	9606
Q9NPG8	UniRef100_Q9NPG8	Cluster: Palmitoyltransferase ZDHHC4	2	1.0	Homo sapiens	9606
Q9NPH2	UniRef100_Q9NPH2	Cluster: Inositol-3-phosphate synthase 1	3	1.0	Homo sapiens	9606
Q9NPI1	UniRef100_Q9NPI1	Cluster: Bromodomain-containing protein 7	1	1.0	Homo sapiens	9606
Q9NPI7	UniRef100_Q9NPI7	Cluster: Lysine-rich coiled-coil protein 1	2	1.0	Homo sapiens	9606
Q9NPI8	UniRef100_Q9NPI8	Cluster: Fanconi anemia group F protein	4	1.0	Boreoeutheria	1437010
Q9NPI9	UniRef100_Q9NPI9	Cluster: Inward rectifier potassium channel 16	4	1.0	Homo sapiens	9606
Q9NPJ3	UniRef100_Q9NPJ3	Cluster: Acyl-coenzyme A thioesterase 13	3	1.0	Hominidae	9604
Q9NPJ6	UniRef100_Q9NPJ6	Cluster: Mediator of RNA polymerase II transcription subunit 4	7	1.0	Hominidae	9604
Q9NPL8	UniRef100_Q9NPL8	Cluster: Complex I assembly factor TIMMDC1, mitochondrial	1	1.0	Homo sapiens	9606
Q9NPP4	UniRef100_Q9NPP4	Cluster: NLR family CARD domain-containing protein 4	3	1.0	Homo sapiens	9606
Q9NPQ8	UniRef100_Q9NPQ8	Cluster: Synembryn-A	1	1.0	Homo sapiens	9606
Q9NQ29	UniRef100_Q9NQ29	Cluster: Putative RNA-binding protein Luc7-like 1	22	1.0	Simiiformes	314293
Q9NQ48	UniRef100_Q9NQ48	Cluster: Leucine zipper transcription factor-like protein 1	6	1.0	Homo sapiens	9606
Q9NQ79	UniRef100_Q9NQ79	Cluster: Cartilage acidic protein 1	1	1.0	Homo sapiens	9606
Q9NQ92	UniRef100_Q9NQ92	Cluster: Coordinator of PRMT5 and differentiation stimulator	2	1.0	Homo sapiens	9606
Q9NQ94	UniRef100_Q9NQ94	Cluster: APOBEC1 complementation factor	6	1.0	Homininae	207598
Q9NQB0	UniRef100_Q9NQB0	Cluster: Transcription factor 7-like 2	4	1.0	Hominidae	9604
Q9NQC1	UniRef100_Q9NQC1	Cluster: E3 ubiquitin-protein ligase Jade-2	2	1.0	Homo sapiens	9606
Q9NQC3	UniRef100_Q9NQC3	Cluster: Reticulon-4	5	1.0	Homo sapiens	9606
Q9NQC7	UniRef100_Q9NQC7	Cluster: Ubiquitin carboxyl-terminal hydrolase CYLD	7	1.0	Homininae	207598
Q9NQG5	UniRef100_Q9NQG5	Cluster: Regulation of nuclear pre-mRNA domain-containing protein 1B	87	1.0	Boreoeutheria	1437010
Q9NQQ7	UniRef100_Q9NQQ7	Cluster: Solute carrier family 35 member C2	6	1.0	Homininae	207598
Q9NQS3	UniRef100_Q9NQS3	Cluster: Nectin-3	3	1.0	Homininae	207598
Q9NQT5	UniRef100_Q9NQT5	Cluster: Exosome complex component RRP40	2	1.0	Homo sapiens	9606
Q9NQT8	UniRef100_Q9NQT8	Cluster: Kinesin-like protein KIF13B	1	1.0	Homo sapiens	9606
Q9NQX5	UniRef100_Q9NQX5	Cluster: Neural proliferation differentiation and control protein 1	1	1.0	Homo sapiens	9606
Q9NQZ2	UniRef100_Q9NQZ2	Cluster: Something about silencing protein 10	1	1.0	Homo sapiens	9606
Q9NQZ5	UniRef100_Q9NQZ5	Cluster: StAR-related lipid transfer protein 7, mitochondrial	3	1.0	Homo sapiens	9606
Q9NR00	UniRef100_Q9NR00	Cluster: Transcriptional and immune response regulator	1	1.0	Homo sapiens	9606
Q9NR09	UniRef100_Q9NR09	Cluster: Baculoviral IAP repeat-containing protein 6	2	1.0	Homo sapiens	9606
Q9NR11	UniRef100_Q9NR11	Cluster: Zinc finger protein 302	3	1.0	Homo sapiens	9606
Q9NR12	UniRef100_Q9NR12	Cluster: PDZ and LIM domain protein 7	1	1.0	Homo sapiens	9606
Q9NR19	UniRef100_Q9NR19	Cluster: Acetyl-coenzyme A synthetase, cytoplasmic	3	1.0	Homo sapiens	9606
Q9NR28	UniRef100_Q9NR28	Cluster: Diablo IAP-binding mitochondrial protein	2	1.0	Homo sapiens	9606
Q9NR30	UniRef100_Q9NR30	Cluster: Nucleolar RNA helicase 2	2	1.0	Homo sapiens	9606
Q9NR45	UniRef100_Q9NR45	Cluster: Sialic acid synthase	3	1.0	Homininae	207598
Q9NR48	UniRef100_Q9NR48	Cluster: Histone-lysine N-methyltransferase ASH1L	1	1.0	Homo sapiens	9606
Q9NR50	UniRef100_Q9NR50	Cluster: Translation initiation factor eIF-2B subunit gamma	4	1.0	Homo sapiens	9606
Q9NR56	UniRef100_Q9NR56	Cluster: Muscleblind-like protein 1	5	1.0	Homininae	207598
Q9NR77	UniRef100_Q9NR77	Cluster: Peroxisomal membrane protein 2	1	1.0	Homo sapiens	9606
Q9NRA0	UniRef100_Q9NRA0	Cluster: Sphingosine kinase 2	2	1.0	Homo sapiens	9606
Q9NRA2	UniRef100_Q9NRA2	Cluster: Sialin	3	1.0	Hominoidea	314295
Q9NRA8	UniRef100_Q9NRA8	Cluster: Eukaryotic translation initiation factor 4E transporter	3	1.0	Homo sapiens	9606
Q9NRD0	UniRef100_Q9NRD0	Cluster: F-box only protein 8	10	1.0	Hominoidea	314295
Q9NRG1	UniRef100_Q9NRG1	Cluster: Phosphoribosyltransferase domain-containing protein 1	6	1.0	Hominidae	9604
Q9NRH2	UniRef100_Q9NRH2	Cluster: SNF-related serine/threonine-protein kinase	3	1.0	Homo sapiens	9606
Q9NRI5	UniRef100_Q9NRI5	Cluster: Disrupted in schizophrenia 1 protein	2	1.0	Homo sapiens	9606
Q9NRK6	UniRef100_Q9NRK6	Cluster: ATP-binding cassette sub-family B member 10, mitochondrial	3	1.0	Homo sapiens	9606
Q9NRL2	UniRef100_Q9NRL2	Cluster: Bromodomain adjacent to zinc finger domain protein 1A	1	1.0	Homo sapiens	9606
Q9NRL3	UniRef100_Q9NRL3	Cluster: Striatin-4	2	1.0	Homo sapiens	9606
Q9NRM2	UniRef100_Q9NRM2	Cluster: Zinc finger protein 277	3	1.0	Homo sapiens	9606
Q9NRM6	UniRef100_Q9NRM6	Cluster: Interleukin-17 receptor B	2	1.0	Homo sapiens	9606
Q9NRN5	UniRef100_Q9NRN5	Cluster: Olfactomedin-like protein 3	7	1.0	Hominidae	9604
Q9NRN7	UniRef100_Q9NRN7	Cluster: L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	5	1.0	Catarrhini	9526
Q9NRQ2	UniRef100_Q9NRQ2	Cluster: Phospholipid scramblase 4	6	1.0	Homo sapiens	9606
Q9NRV9	UniRef100_Q9NRV9	Cluster: Heme-binding protein 1	7	1.0	Homininae	207598
Q9NRW1	UniRef100_Q9NRW1	Cluster: Ras-related protein Rab-6B	111	1.0	Mammalia	40674
Q9NRW3	UniRef100_Q9NRW3	Cluster: DNA dC->dU-editing enzyme APOBEC-3C	2	1.0	Homo sapiens	9606
Q9NRW7	UniRef100_Q9NRW7	Cluster: Vacuolar protein sorting-associated protein 45	1	1.0	Homo sapiens	9606
Q9NRX1	UniRef100_Q9NRX1	Cluster: RNA-binding protein PNO1	1	1.0	Homo sapiens	9606
Q9NRX4	UniRef100_Q9NRX4	Cluster: 14 kDa phosphohistidine phosphatase	3	1.0	Homo sapiens	9606
Q9NRX5	UniRef100_Q9NRX5	Cluster: Serine incorporator 1	17	1.0	Catarrhini	9526
Q9NRY5	UniRef100_Q9NRY5	Cluster: Protein FAM114A2	5	1.0	Homo sapiens	9606
Q9NRY6	UniRef100_Q9NRY6	Cluster: Phospholipid scramblase 3	2	1.0	Homo sapiens	9606
Q9NRZ7	UniRef100_Q9NRZ7	Cluster: 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma	14	1.0	Hominidae	9604
Q9NRZ9	UniRef100_Q9NRZ9	Cluster: Lymphoid-specific helicase	5	1.0	Homo sapiens	9606
Q9NS37	UniRef100_Q9NS37	Cluster: CREB/ATF bZIP transcription factor	1	1.0	Homo sapiens	9606
Q9NS56	UniRef100_Q9NS56	Cluster: E3 ubiquitin-protein ligase Topors	1	1.0	Homo sapiens	9606
Q9NS62	UniRef100_Q9NS62	Cluster: Thrombospondin type-1 domain-containing protein 1	2	1.0	Homo sapiens	9606
Q9NS73	UniRef100_Q9NS73	Cluster: MAP3K12-binding inhibitory protein 1	1	1.0	Homo sapiens	9606
Q9NS86	UniRef100_Q9NS86	Cluster: LanC-like protein 2	4	1.0	Homininae	207598
Q9NS93	UniRef100_Q9NS93	Cluster: Transmembrane 7 superfamily member 3	1	1.0	Homo sapiens	9606
Q9NSC5	UniRef100_Q9NSC5	Cluster: Homer protein homolog 3	3	1.0	Homo sapiens	9606
