From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
Q9NR56	UniRef90_Q9NR56	Cluster: Muscleblind-like protein 1	138	0.9	Amniota	32524
Q9NR77	UniRef90_Q9NR77	Cluster: Peroxisomal membrane protein 2	15	0.9	Simiiformes	314293
Q9NRA0	UniRef90_Q9NRA0	Cluster: Sphingosine kinase 2	132	0.9	Boreoeutheria	1437010
Q9NRA2	UniRef90_Q9NRA2	Cluster: Sialin	64	0.9	Primates	9443
Q9NRA8	UniRef90_Q9NRA8	Cluster: Eukaryotic translation initiation factor 4E transporter	236	0.9	Eutheria	9347
Q9NRD0	UniRef90_Q9NRD0	Cluster: F-box only protein 8	79	0.9	Amniota	32524
Q9NRG1	UniRef90_Q9NRG1	Cluster: Phosphoribosyltransferase domain-containing protein 1	35	0.9	Boreoeutheria	1437010
Q9NRH2	UniRef90_Q9NRH2	Cluster: SNF-related serine/threonine-protein kinase	445	0.9	Tetrapoda	32523
Q9NRI5	UniRef90_Q9NRI5	Cluster: Disrupted in schizophrenia 1 protein	39	0.9	Catarrhini	9526
Q9NRK6	UniRef90_Q9NRK6	Cluster: ATP-binding cassette sub-family B member 10, mitochondrial	52	0.9	Primates	9443
Q9NRL2	UniRef90_Q9NRL2	Cluster: Bromodomain adjacent to zinc finger domain protein 1A	8	0.9	Simiiformes	314293
Q9NRL3	UniRef90_Q9NRL3	Cluster: Striatin-4	77	0.9	Eutheria	9347
Q9NRM2	UniRef90_Q9NRM2	Cluster: Zinc finger protein 277	76	0.9	Euarchontoglires	314146
Q9NRM6	UniRef90_Q9NRM6	Cluster: Interleukin-17 receptor B	72	0.9	Simiiformes	314293
Q9NRN5	UniRef90_Q9NRN5	Cluster: Olfactomedin-like protein 3	38	0.9	Eutheria	9347
Q9NRN7	UniRef90_Q9NRN7	Cluster: L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	73	0.9	Eutheria	9347
Q9NRQ2	UniRef90_Q9NRQ2	Cluster: Phospholipid scramblase 4	49	0.9	Euarchontoglires	314146
Q9NRV9	UniRef90_Q9NRV9	Cluster: Heme-binding protein 1	18	0.9	Simiiformes	314293
Q9NRW1	UniRef90_Q9NRW1	Cluster: Ras-related protein Rab-6B	114	0.9	Mammalia	40674
Q9NRW3	UniRef90_Q9NRW3	Cluster: DNA dC->dU-editing enzyme APOBEC-3C	10	0.9	Homininae	207598
Q9NRW7	UniRef90_Q9NRW7	Cluster: Vacuolar protein sorting-associated protein 45	13	0.9	Euarchontoglires	314146
Q9NRX1	UniRef90_Q9NRX1	Cluster: RNA-binding protein PNO1	29	0.9	Boreoeutheria	1437010
E9PKV2	UniRef90_Q9NRX2	Cluster: 39S ribosomal protein L17, mitochondrial	39	0.9	Simiiformes	314293
Q9NRX4	UniRef90_Q9NRX4	Cluster: 14 kDa phosphohistidine phosphatase	21	0.9	Simiiformes	314293
Q9NRY5	UniRef90_Q9NRY5	Cluster: Protein FAM114A2	67	0.9	Primates	9443
Q9NRY6	UniRef90_Q9NRY6	Cluster: Phospholipid scramblase 3	12	0.9	Euarchontoglires	314146
Q9NRZ7	UniRef90_Q9NRZ7	Cluster: 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma	14	0.9	Hominidae	9604
Q9NRZ9	UniRef90_Q9NRZ9	Cluster: Lymphoid-specific helicase	149	0.9	Eutheria	9347
Q9NS37	UniRef90_Q9NS37	Cluster: CREB/ATF bZIP transcription factor	168	0.9	Eutheria	9347
Q9NS56	UniRef90_Q9NS56	Cluster: E3 ubiquitin-protein ligase Topors	121	0.9	Boreoeutheria	1437010
Q9NS62	UniRef90_Q9NS62	Cluster: Thrombospondin type-1 domain-containing protein 1	38	0.9	Simiiformes	314293
Q9NS73	UniRef90_Q9NS73	Cluster: MAP3K12-binding inhibitory protein 1	40	0.9	Catarrhini	9526
Q9NS86	UniRef90_Q9NS86	Cluster: LanC-like protein 2	70	0.9	Eutheria	9347
Q9NS93	UniRef90_Q9NS93	Cluster: Transmembrane 7 superfamily member 3	57	0.9	Simiiformes	314293
Q9NSC5	UniRef90_Q9NSC5	Cluster: Homer protein homolog 3	17	0.9	Euarchontoglires	314146
Q9NSC7	UniRef90_Q9NSC7	Cluster: Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	28	0.9	Catarrhini	9526
Q9NSD9	UniRef90_Q9NSD9	Cluster: Phenylalanine--tRNA ligase beta subunit	252	0.9	Tetrapoda	32523
Q9NSE4	UniRef90_Q9NSE4	Cluster: Isoleucine--tRNA ligase, mitochondrial	25	0.9	Simiiformes	314293
Q9NSI6	UniRef90_Q9NSI6	Cluster: Bromodomain and WD repeat-containing protein 1	23	0.9	Homininae	207598
Q9NSI8	UniRef90_Q9NSI8	Cluster: SAM domain-containing protein SAMSN-1	17	0.9	Boreoeutheria	1437010
Q9NSK0	UniRef90_Q9NSK0	Cluster: Kinesin light chain 4	119	0.9	Tetrapoda	32523
Q9NSK7	UniRef90_Q9NSK7	Cluster: Protein C19orf12	32	0.9	Simiiformes	314293
Q9NSV4	UniRef90_Q9NSV4	Cluster: Protein diaphanous homolog 3	44	0.9	Boreoeutheria	1437010
Q9NSY0	UniRef90_Q9NSY0	Cluster: Nuclear receptor-binding protein 2	23	0.9	Catarrhini	9526
Q9NTI5	UniRef90_Q9NTI5	Cluster: Sister chromatid cohesion protein PDS5 homolog B	1039	0.9	Tetrapoda	32523
Q9NTJ3	UniRef90_Q9NTJ3	Cluster: Structural maintenance of chromosomes protein 4	256	0.9	Eutheria	9347
Q9NTJ5	UniRef90_Q9NTJ5	Cluster: Phosphatidylinositol-3-phosphatase SAC1	216	0.9	Eutheria	9347
Q9NTK5	UniRef90_Q9NTK5	Cluster: Obg-like ATPase 1	130	0.9	Eutheria	9347
Q9NTM9	UniRef90_Q9NTM9	Cluster: Copper homeostasis protein cutC homolog	71	0.9	Eutheria	9347
Q9NTX5	UniRef90_Q9NTX5	Cluster: Ethylmalonyl-CoA decarboxylase	53	0.9	Euarchontoglires	314146
Q9NTZ6	UniRef90_Q9NTZ6	Cluster: RNA-binding protein 12	20	0.9	Boreoeutheria	1437010
Q9NU02	UniRef90_Q9NU02	Cluster: Ankyrin repeat and EF-hand domain-containing protein 1	50	0.9	Simiiformes	314293
Q9NU22	UniRef90_Q9NU22	Cluster: Midasin	78	0.9	Primates	9443
Q9NUG4	UniRef90_Q9NUG4	Cluster: Cerebral cavernous malformations 2 protein-like	72	0.9	Boreoeutheria	1437010
Q9NUL3	UniRef90_Q9NUL3	Cluster: Double-stranded RNA-binding protein Staufen homolog 2	3	0.9	Homo sapiens	9606
Q9NUL6	UniRef90_Q9NUL6	Cluster: cDNA FLJ11283 fis, clone PLACE1009524, moderately similar to ARF NUCLEOTIDE-BINDING SITE OPENER	1	0.9	Homo sapiens	9606
Q9NUL7	UniRef90_Q9NUL7	Cluster: Probable ATP-dependent RNA helicase DDX28	21	0.9	Simiiformes	314293
Q9NUM3	UniRef90_Q9NUM3	Cluster: Zinc transporter ZIP9	53	0.9	Amniota	32524
Q9NUM4	UniRef90_Q9NUM4	Cluster: Transmembrane protein 106B	43	0.9	Theria	32525
Q9NUN5	UniRef90_Q9NUN5	Cluster: Lysosomal cobalamin transport escort protein LMBD1	181	0.9	Theria	32525
Q9NUP9	UniRef90_Q9NUP9	Cluster: Protein lin-7 homolog C	109	0.9	Tetrapoda	32523
Q9NUQ2	UniRef90_Q9NUQ2	Cluster: 1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	38	0.9	Simiiformes	314293
Q9NUU7	UniRef90_Q9NUU7	Cluster: ATP-dependent RNA helicase DDX19A	173	0.9	Amniota	32524
Q9NUV9	UniRef90_Q9NUV9	Cluster: GTPase IMAP family member 4	21	0.9	Hominoidea	314295
Q9NUX5	UniRef90_Q9NUX5	Cluster: Protection of telomeres protein 1	99	0.9	Primates	9443
Q9NUY8	UniRef90_Q9NUY8	Cluster: TBC1 domain family member 23	164	0.9	Theria	32525
Q9NV12	UniRef90_Q9NV12	Cluster: Transmembrane protein 140	10	0.9	Hominoidea	314295
Q9NV31	UniRef90_Q9NV31	Cluster: U3 small nucleolar ribonucleoprotein protein IMP3	17	0.9	Catarrhini	9526
P50636	UniRef90_Q9NV58	Cluster: E3 ubiquitin-protein ligase RNF19A	279	0.9	Tetrapoda	32523
Q9NV66	UniRef90_Q9NV66	Cluster: S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1	50	0.9	Simiiformes	314293
Q9NV70	UniRef90_Q9NV70	Cluster: Exocyst complex component 1	159	0.9	Amniota	32524
Q9NV88	UniRef90_Q9NV88	Cluster: Integrator complex subunit 9	441	0.9	Tetrapoda	32523
Q9NV96	UniRef90_Q9NV96	Cluster: Cell cycle control protein 50A	69	0.9	Simiiformes	314293
Q9NVD7	UniRef90_Q9NVD7	Cluster: Alpha-parvin	48	0.9	Amniota	32524
Q9NVH1	UniRef90_Q9NVH1	Cluster: DnaJ homolog subfamily C member 11	208	0.9	Mammalia	40674
Q9NVI1	UniRef90_Q9NVI1	Cluster: Fanconi anemia group I protein	104	0.9	Boreoeutheria	1437010
Q9NVI7	UniRef90_Q9NVI7	Cluster: ATPase family AAA domain-containing protein 3A	25	0.9	Hominidae	9604
Q9NVJ2	UniRef90_Q9NVJ2	Cluster: ADP-ribosylation factor-like protein 8B	84	0.9	Tetrapoda	32523
Q9NVK5	UniRef90_Q9NVK5	Cluster: FGFR1 oncogene partner 2	138	0.9	Tetrapoda	32523
Q9NVL8	UniRef90_Q9NVL8	Cluster: Uncharacterized protein CCDC198	38	0.9	Catarrhini	9526
Q9NVP1	UniRef90_Q9NVP1	Cluster: ATP-dependent RNA helicase DDX18	28	0.9	Boreoeutheria	1437010
Q9NVU7	UniRef90_Q9NVU7	Cluster: Protein SDA1 homolog	160	0.9	Eutheria	9347
Q9NVV0	UniRef90_Q9NVV0	Cluster: Trimeric intracellular cation channel type B	35	0.9	Simiiformes	314293
Q9NVV2	UniRef90_Q9NVV2	Cluster: Putative uncharacterized protein C19orf73	8	0.9	Catarrhini	9526
Q9NVV4	UniRef90_Q9NVV4	Cluster: Poly(A) RNA polymerase, mitochondrial	7	0.9	Homininae	207598
Q9NVW2	UniRef90_Q9NVW2	Cluster: E3 ubiquitin-protein ligase RLIM	24	0.9	Catarrhini	9526
Q9NVX7	UniRef90_Q9NVX7	Cluster: Kelch repeat and BTB domain-containing protein 4	390	0.9	Tetrapoda	32523
Q9NW15	UniRef90_Q9NW15	Cluster: Anoctamin-10	121	0.9	Eutheria	9347
Q9NW64	UniRef90_Q9NW64	Cluster: Pre-mRNA-splicing factor RBM22	109	0.9	Eutheria	9347
Q9NW68	UniRef90_Q9NW68	Cluster: BSD domain-containing protein 1	9	0.9	Homininae	207598
Q9NWB6	UniRef90_Q9NWB6	Cluster: Arginine and glutamate-rich protein 1	84	0.9	Boreoeutheria	1437010
Q9NWB7	UniRef90_Q9NWB7	Cluster: Intraflagellar transport protein 57 homolog	44	0.9	Theria	32525
Q9NWF9	UniRef90_Q9NWF9	Cluster: E3 ubiquitin-protein ligase RNF216	41	0.9	Primates	9443
Q9NWH9	UniRef90_Q9NWH9	Cluster: SAFB-like transcription modulator	123	0.9	Eutheria	9347
Q9NWQ8	UniRef90_Q9NWQ8	Cluster: Phosphoprotein associated with glycosphingolipid-enriched microdomains 1	43	0.9	Simiiformes	314293
Q9NWR8	UniRef90_Q9NWR8	Cluster: Calcium uniporter regulatory subunit MCUb, mitochondrial	52	0.9	Simiiformes	314293
Q9NWS0	UniRef90_Q9NWS0	Cluster: PIH1 domain-containing protein 1	68	0.9	Boreoeutheria	1437010
Q9NWT8	UniRef90_Q9NWT8	Cluster: Aurora kinase A-interacting protein	7	0.9	Catarrhini	9526
Q9NWU5	UniRef90_Q9NWU5	Cluster: 39S ribosomal protein L22, mitochondrial	64	0.9	Euarchontoglires	314146
Q9NWW7	UniRef90_Q9NWW7	Cluster: Uncharacterized protein C2orf42	176	0.9	Theria	32525
Q9NWX6	UniRef90_Q9NWX6	Cluster: Probable tRNA(His) guanylyltransferase	69	0.9	Eutheria	9347
Q9NWZ5	UniRef90_Q9NWZ5	Cluster: Uridine-cytidine kinase-like 1	36	0.9	Boreoeutheria	1437010
Q9NX08	UniRef90_Q9NX08	Cluster: COMM domain-containing protein 8	44	0.9	Simiiformes	314293
Q9NX09	UniRef90_Q9NX09	Cluster: DNA damage-inducible transcript 4 protein	14	0.9	Eutheria	9347
Q9NX20	UniRef90_Q9NX20	Cluster: 39S ribosomal protein L16, mitochondrial	43	0.9	Boreoeutheria	1437010
Q9NX31	UniRef90_Q9NX31	Cluster: Oxidative stress-responsive serine-rich protein 1	6	0.9	Euarchontoglires	314146
Q9NX40	UniRef90_Q9NX40	Cluster: OCIA domain-containing protein 1	76	0.9	Euarchontoglires	314146
Q9NX61	UniRef90_Q9NX61	Cluster: Transmembrane protein 161A	48	0.9	Euarchontoglires	314146
Q9NX63	UniRef90_Q9NX63	Cluster: MICOS complex subunit MIC19	45	0.9	Euarchontoglires	314146
Q9NX74	UniRef90_Q9NX74	Cluster: tRNA-dihydrouridine(20) synthase [NAD(P)+]-like	59	0.9	Boreoeutheria	1437010
Q9NX76	UniRef90_Q9NX76	Cluster: CKLF-like MARVEL transmembrane domain-containing protein 6	19	0.9	Simiiformes	314293
Q9NX95	UniRef90_Q9NX95	Cluster: Syntabulin	38	0.9	Simiiformes	314293
Q9NXD2	UniRef90_Q9NXD2	Cluster: Myotubularin-related protein 10	118	0.9	Eutheria	9347
Q9NXE4	UniRef90_Q9NXE4	Cluster: Sphingomyelin phosphodiesterase 4	125	0.9	Boreoeutheria	1437010
Q9NXF7	UniRef90_Q9NXF7	Cluster: DDB1- and CUL4-associated factor 16	77	0.9	Eutheria	9347
Q9NXF8	UniRef90_Q9NXF8	Cluster: Palmitoyltransferase ZDHHC7	25	0.9	Primates	9443
Q9NXH8	UniRef90_Q9NXH8	Cluster: Torsin-4A	5	0.9	Catarrhini	9526
Q9NXL6	UniRef90_Q9NXL6	Cluster: SID1 transmembrane family member 1	84	0.9	Boreoeutheria	1437010
Q9NXL9	UniRef90_Q9NXL9	Cluster: DNA helicase MCM9	19	0.9	Hominidae	9604
Q9NXN4	UniRef90_Q9NXN4	Cluster: Ganglioside-induced differentiation-associated protein 2	205	0.9	Eutheria	9347
Q9NXR1	UniRef90_Q9NXR1	Cluster: Nuclear distribution protein nudE homolog 1	4	0.9	Hominidae	9604
Q9NXS2	UniRef90_Q9NXS2	Cluster: Glutaminyl-peptide cyclotransferase-like protein	24	0.9	Simiiformes	314293
Q9NXT0	UniRef90_Q9NXT0	Cluster: Zinc finger protein 586	49	0.9	Catarrhini	9526
Q9NXV2	UniRef90_Q9NXV2	Cluster: BTB/POZ domain-containing protein KCTD5	71	0.9	Eutheria	9347
Q9NXZ2	UniRef90_Q9NXZ2	Cluster: Probable ATP-dependent RNA helicase DDX43	34	0.9	Catarrhini	9526
Q9NY15	UniRef90_Q9NY15	Cluster: Stabilin-1	91	0.9	Simiiformes	314293
Q9NY61	UniRef90_Q9NY61	Cluster: Protein AATF	35	0.9	Catarrhini	9526
Q9NY72	UniRef90_Q9NY72	Cluster: Sodium channel subunit beta-3	42	0.9	Boreoeutheria	1437010
Q9NY93	UniRef90_Q9NY93	Cluster: Probable ATP-dependent RNA helicase DDX56	39	0.9	Boreoeutheria	1437010
Q9NYB0	UniRef90_Q9NYB0	Cluster: Telomeric repeat-binding factor 2-interacting protein 1	43	0.9	Boreoeutheria	1437010
Q59E94	UniRef90_Q9NYD2	Cluster: Hepatocellular carcinoma-associated antigen 64	3	0.9	Homininae	207598
Q9NYF3	UniRef90_Q9NYF3	Cluster: Protein FAM53C	181	0.9	Eutheria	9347
Q9NYF8	UniRef90_Q9NYF8	Cluster: Bcl-2-associated transcription factor 1	4	0.9	Homininae	207598
Q9NYG2	UniRef90_Q9NYG2	Cluster: Palmitoyltransferase ZDHHC3	42	0.9	Eutheria	9347
Q9NYH9	UniRef90_Q9NYH9	Cluster: U3 small nucleolar RNA-associated protein 6 homolog	12	0.9	Simiiformes	314293
Q9NYI0	UniRef90_Q9NYI0	Cluster: PH and SEC7 domain-containing protein 3	14	0.9	Catarrhini	9526
Q9NYJ1	UniRef90_Q9NYJ1	Cluster: Cytochrome c oxidase assembly factor 4 homolog, mitochondrial	33	0.9	Catarrhini	9526
Q9NYJ8	UniRef90_Q9NYJ8	Cluster: TGF-beta-activated kinase 1 and MAP3K7-binding protein 2	171	0.9	Eutheria	9347
Q9NYK1	UniRef90_Q9NYK1	Cluster: Toll-like receptor 7	68	0.9	Simiiformes	314293
Q9NYU2	UniRef90_Q9NYU2	Cluster: UDP-glucose:glycoprotein glucosyltransferase 1	438	0.9	Eutheria	9347
Q9NYV4	UniRef90_Q9NYV4	Cluster: Cyclin-dependent kinase 12	444	0.9	Eutheria	9347
A7E1X5	UniRef90_Q9NYV9	Cluster: Taste receptor type 2 member 13	23	0.9	Hominoidea	314295
Q9NYY8	UniRef90_Q9NYY8	Cluster: FAST kinase domain-containing protein 2, mitochondrial	54	0.9	Catarrhini	9526
Q9NYZ1	UniRef90_Q9NYZ1	Cluster: Golgi apparatus membrane protein TVP23 homolog B	53	0.9	Euarchontoglires	314146
Q9NZ01	UniRef90_Q9NZ01	Cluster: Very-long-chain enoyl-CoA reductase	57	0.9	Boreoeutheria	1437010
Q9NZ08	UniRef90_Q9NZ08	Cluster: Endoplasmic reticulum aminopeptidase 1	17	0.9	Haplorrhini	376913
Q9NZ32	UniRef90_Q9NZ32	Cluster: Actin-related protein 10	159	0.9	Eutheria	9347
Q9NZ45	UniRef90_Q9NZ45	Cluster: CDGSH iron-sulfur domain-containing protein 1	30	0.9	Primates	9443
Q9NZ71	UniRef90_Q9NZ71	Cluster: Regulator of telomere elongation helicase 1	14	0.9	Catarrhini	9526
Q9NZB2	UniRef90_Q9NZB2	Cluster: Constitutive coactivator of PPAR-gamma-like protein 1	259	0.9	Amniota	32524
Q9NZC3	UniRef90_Q9NZC3	Cluster: Glycerophosphodiester phosphodiesterase 1	34	0.9	Euarchontoglires	314146
Q9NZD2	UniRef90_Q9NZD2	Cluster: Glycolipid transfer protein	30	0.9	Eutheria	9347
Q9NZD8	UniRef90_Q9NZD8	Cluster: Maspardin	60	0.9	Boreoeutheria	1437010
Q9NZE8	UniRef90_Q9NZE8	Cluster: 39S ribosomal protein L35, mitochondrial	32	0.9	Simiiformes	314293
Q9NZI2	UniRef90_Q9NZI2	Cluster: Kv channel-interacting protein 1	28	0.9	Euarchontoglires	314146
Q9NZI8	UniRef90_Q9NZI8	Cluster: Insulin-like growth factor 2 mRNA-binding protein 1	191	0.9	Tetrapoda	32523
Q9NZJ5	UniRef90_Q9NZJ5	Cluster: Eukaryotic translation initiation factor 2-alpha kinase 3	12	0.9	Euarchontoglires	314146
Q9NZJ7	UniRef90_Q9NZJ7	Cluster: Mitochondrial carrier homolog 1	189	0.9	Eutheria	9347
A0A024R0Q3	UniRef90_Q9NZL3	Cluster: Zinc finger protein 224	37	0.9	Simiiformes	314293
Q9NZL4	UniRef90_Q9NZL4	Cluster: Hsp70-binding protein 1	56	0.9	Euarchontoglires	314146
Q9NZM1	UniRef90_Q9NZM1	Cluster: Myoferlin	65	0.9	Primates	9443
Q9NZM3	UniRef90_Q9NZM3	Cluster: Intersectin-2	51	0.9	Catarrhini	9526
Q9NZM4	UniRef90_Q9NZM4	Cluster: BRD4-interacting chromatin-remodeling complex-associated protein	46	0.9	Catarrhini	9526
Q9NZM5	UniRef90_Q9NZM5	Cluster: Ribosome biogenesis protein NOP53	12	0.9	Simiiformes	314293
Q9NZN3	UniRef90_Q9NZN3	Cluster: EH domain-containing protein 3	654	0.9	Euteleostomi	117571
Q9NZN5	UniRef90_Q9NZN5	Cluster: Rho guanine nucleotide exchange factor 12	108	0.9	Simiiformes	314293
Q9NZN8	UniRef90_Q9NZN8	Cluster: CCR4-NOT transcription complex subunit 2	387	0.9	Amniota	32524
Q9NZS9	UniRef90_Q9NZS9	Cluster: Bifunctional apoptosis regulator	154	0.9	Eutheria	9347
Q9NZU5	UniRef90_Q9NZU5	Cluster: LIM and cysteine-rich domains protein 1	78	0.9	Eutheria	9347
Q9NZV1	UniRef90_Q9NZV1	Cluster: Cysteine-rich motor neuron 1 protein	133	0.9	Boreoeutheria	1437010
Q9NZV7	UniRef90_Q9NZV7	Cluster: Zinc finger imprinted 2	6	0.9	Homininae	207598
Q9NZY0	UniRef90_Q9NZY0	Cluster: Armadillo repeat-containing protein 8	1	0.9	Homo sapiens	9606
Q9NZZ3	UniRef90_Q9NZZ3	Cluster: Charged multivesicular body protein 5	342	0.9	Tetrapoda	32523
Q9P013	UniRef90_Q9P013	Cluster: Spliceosome-associated protein CWC15 homolog	75	0.9	Tetrapoda	32523
Q9P015	UniRef90_Q9P015	Cluster: 39S ribosomal protein L15, mitochondrial	23	0.9	Eutheria	9347
Q9P021	UniRef90_Q9P021	Cluster: Cysteine-rich PDZ-binding protein	82	0.9	Eutheria	9347
Q9P031	UniRef90_Q9P031	Cluster: Thyroid transcription factor 1-associated protein 26	27	0.9	Catarrhini	9526
Q9P032	UniRef90_Q9P032	Cluster: NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	13	0.9	Catarrhini	9526
Q9P035	UniRef90_Q9P035	Cluster: Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	119	0.9	Eutheria	9347
Q9P086	UniRef90_Q9P086	Cluster: Mediator of RNA polymerase II transcription subunit 11	37	0.9	Boreoeutheria	1437010
Q9P0I2	UniRef90_Q9P0I2	Cluster: ER membrane protein complex subunit 3	99	0.9	Eutheria	9347
Q9P0J1	UniRef90_Q9P0J1	Cluster: [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	74	0.9	Boreoeutheria	1437010
Q9P0J7	UniRef90_Q9P0J7	Cluster: E3 ubiquitin-protein ligase KCMF1	91	0.9	Eutheria	9347
Q9P0K7	UniRef90_Q9P0K7	Cluster: Ankycorbin	163	0.9	Eutheria	9347
Q9P0K8	UniRef90_Q9P0K8	Cluster: Forkhead box protein J2	41	0.9	Eutheria	9347
Q9P0L0	UniRef90_Q9P0L0	Cluster: Vesicle-associated membrane protein-associated protein A	35	0.9	Eutheria	9347
Q9P0M7	UniRef90_Q9P0M7	Cluster: HSPC252	1	0.9	Homo sapiens	9606
Q9P0M9	UniRef90_Q9P0M9	Cluster: 39S ribosomal protein L27, mitochondrial	17	0.9	Catarrhini	9526
Q9P0U3	UniRef90_Q9P0U3	Cluster: Sentrin-specific protease 1	32	0.9	Homininae	207598
Q9P0V9	UniRef90_Q9P0V9	Cluster: Septin-10	146	0.9	Simiiformes	314293
Q9P0W2	UniRef90_Q9P0W2	Cluster: SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related	74	0.9	Eutheria	9347
Q9P1T7	UniRef90_Q9P1T7	Cluster: MyoD family inhibitor domain-containing protein	17	0.9	Simiiformes	314293
Q9P1U0	UniRef90_Q9P1U0	Cluster: DNA-directed RNA polymerase I subunit RPA12	45	0.9	Eutheria	9347
Q9P1U1	UniRef90_Q9P1U1	Cluster: Actin-related protein 3B	60	0.9	Amniota	32524
Q9P1Y0	UniRef90_Q9P1Y0	Cluster: Histamine N-methyltransferase (Fragment)	1	0.9	Homo sapiens	9606
Q9P1Z0	UniRef90_Q9P1Z0	Cluster: Zinc finger and BTB domain-containing protein 4	40	0.9	Boreoeutheria	1437010
Q9P1Z2	UniRef90_Q9P1Z2	Cluster: Calcium-binding and coiled-coil domain-containing protein 1	195	0.9	Eutheria	9347
Q9P202	UniRef90_Q9P202	Cluster: Whirlin	70	0.9	Simiiformes	314293
Q9P212	UniRef90_Q9P212	Cluster: 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1	31	0.9	Boreoeutheria	1437010
Q9P219	UniRef90_Q9P219	Cluster: Protein Daple	88	0.9	Simiiformes	314293
Q9P253	UniRef90_Q9P253	Cluster: Vacuolar protein sorting-associated protein 18 homolog	293	0.9	Tetrapoda	32523
Q9P258	UniRef90_Q9P258	Cluster: Protein RCC2	58	0.9	Boreoeutheria	1437010
Q9P260	UniRef90_Q9P260	Cluster: RAB11-binding protein RELCH	136	0.9	Boreoeutheria	1437010
Q9P267	UniRef90_Q9P267	Cluster: Methyl-CpG-binding domain protein 5	3	0.9	Eutheria	9347
Q9P289	UniRef90_Q9P289	Cluster: Serine/threonine-protein kinase 26	30	0.9	Boreoeutheria	1437010
Q9P291	UniRef90_Q9P291	Cluster: Armadillo repeat-containing X-linked protein 1	39	0.9	Euarchontoglires	314146
Q9P296	UniRef90_Q9P296	Cluster: C5a anaphylatoxin chemotactic receptor 2	29	0.9	Catarrhini	9526
Q9P2A4	UniRef90_Q9P2A4	Cluster: ABI gene family member 3	20	0.9	Simiiformes	314293
Q9P2D0	UniRef90_Q9P2D0	Cluster: Inhibitor of Bruton tyrosine kinase	191	0.9	Eutheria	9347
Q9P2D3	UniRef90_Q9P2D3	Cluster: HEAT repeat-containing protein 5B	112	0.9	Euarchontoglires	314146
Q9P2D6	UniRef90_Q9P2D6	Cluster: Protein FAM135A	138	0.9	Boreoeutheria	1437010
Q9P2E2	UniRef90_Q9P2E2	Cluster: Kinesin-like protein KIF17	16	0.9	Simiiformes	314293
Q9P2E3	UniRef90_Q9P2E3	Cluster: NFX1-type zinc finger-containing protein 1	55	0.9	Haplorrhini	376913
Q9P2E9	UniRef90_Q9P2E9	Cluster: Ribosome-binding protein 1	29	0.9	Catarrhini	9526
Q9P2F8	UniRef90_Q9P2F8	Cluster: Signal-induced proliferation-associated 1-like protein 2	71	0.9	Simiiformes	314293
Q9P2H3	UniRef90_Q9P2H3	Cluster: Intraflagellar transport protein 80 homolog	342	0.9	Mammalia	40674
Q9P2I0	UniRef90_Q9P2I0	Cluster: Cleavage and polyadenylation specificity factor subunit 2	12	0.9	Boreoeutheria	1437010
Q9P2J5	UniRef90_Q9P2J5	Cluster: Leucine--tRNA ligase, cytoplasmic	111	0.9	Simiiformes	314293
Q9P2J8	UniRef90_Q9P2J8	Cluster: Zinc finger protein 624	49	0.9	Euarchontoglires	314146
Q9P2K5	UniRef90_Q9P2K5	Cluster: Myelin expression factor 2	7	0.9	Homo sapiens	9606
Q9P2M4	UniRef90_Q9P2M4	Cluster: TBC1 domain family member 14	77	0.9	Eutheria	9347
Q9P2N5	UniRef90_Q9P2N5	Cluster: RNA-binding protein 27	199	0.9	Eutheria	9347
Q9P2R3	UniRef90_Q9P2R3	Cluster: Rabankyrin-5	27	0.9	Homininae	207598
Q9P2R7	UniRef90_Q9P2R7	Cluster: Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	98	0.9	Eutheria	9347
Q9P2T1	UniRef90_Q9P2T1	Cluster: GMP reductase 2	63	0.9	Boreoeutheria	1437010
Q9P2W9	UniRef90_Q9P2W9	Cluster: Syntaxin-18	26	0.9	Boreoeutheria	1437010
Q9P2X3	UniRef90_Q9P2X3	Cluster: Protein IMPACT	30	0.9	Catarrhini	9526
Q9P2Y5	UniRef90_Q9P2Y5	Cluster: UV radiation resistance-associated gene protein	3	0.9	Homo sapiens	9606
Q9UBB4	UniRef90_Q9UBB4	Cluster: Ataxin-10	26	0.9	Simiiformes	314293
Q9UBB6	UniRef90_Q9UBB6	Cluster: Neurochondrin	369	0.9	Tetrapoda	32523
Q9UBB9	UniRef90_Q9UBB9	Cluster: Tuftelin-interacting protein 11	243	0.9	Tetrapoda	32523
Q9UBC2	UniRef90_Q9UBC2	Cluster: Epidermal growth factor receptor substrate 15-like 1	165	0.9	Eutheria	9347
