From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
Q5NHI6	UniRef50_Q5NHI6	Cluster: Peptidyl-prolyl cis-trans isomerase (PPIase)	70	0.5	Pseudomonadota	1224
Q5NHL4	UniRef50_Q5NHL4	Cluster: UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase	73	0.5	Thiotrichales	72273
Q5NHM0	UniRef50_Q5NHM0	Cluster: arginine decarboxylase	27	0.5	Francisella	262
Q5NHN0	UniRef50_Q5NHN0	Cluster: 4-alpha-glucanotransferase	127	0.5	Bacteria	2
Q5NHN6	UniRef50_Q5NHN6	Cluster: Shikimate 5-dehydrogenase	58	0.5	Bacteria	2
Q5NHP5	UniRef50_Q5NHP5	Cluster: DNA polymerase III subunit alpha	73	0.5	Bacteria	2
Q5NHP7	UniRef50_Q5NHP7	Cluster: Soluble lytic murein transglycosylase	71	0.5	Francisellaceae	34064
Q5NHQ1	UniRef50_Q5NHQ1	Cluster: DNA topoisomerase 4 subunit A	71	0.5	Francisellaceae	34064
Q5NHQ9	UniRef50_Q5NHQ9	Cluster: Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	1629	0.5	root	1
Q5NHR1	UniRef50_Q5NHR1	Cluster: Nicotinamide-nucleotide adenylyltransferase	56	0.5	Francisellaceae	34064
Q5NHS4	UniRef50_Q5NHS4	Cluster: FolC Bifunctional protein	58	0.5	Gammaproteobacteria	1236
Q5NHS6	UniRef50_Q5NHS6	Cluster: Sel1 repeat family protein	58	0.5	Gammaproteobacteria	1236
Q5NHZ4	UniRef50_Q5NHZ4	Cluster: Valine--tRNA ligase	93	0.5	Bacteria	2
Q5NI22	UniRef50_Q5NI22	Cluster: Sodium/hydrogen exchanger (Antiporter) family protein	71	0.5	Francisellaceae	34064
Q5NI65	UniRef50_Q5NI65	Cluster: Hydrolase subunit	54	0.5	Francisellaceae	34064
Q5NIE3	UniRef50_Q5NIE3	Cluster: Anaerobic glycerol-3-phosphate dehydrogenase	72	0.5	Pseudomonadota	1224
Q5NIF9	UniRef50_Q5NIF9	Cluster: Phosphopentomutase	21	0.5	Francisella	262
Q5NIH2	UniRef50_Q5NIH2	Cluster: Transposase	414	0.5	cellular organisms	131567
Q5NIH4	UniRef50_Q5NIH4	Cluster: ATP-grasp fold PylC-type domain-containing protein	60	0.5	Gammaproteobacteria	1236
Q5NIN9	UniRef50_Q5NIN9	Cluster: Diaminopimelate decarboxylase	30	0.5	Gammaproteobacteria	1236
Q5NIQ1	UniRef50_Q5NIQ1	Cluster: Adenylosuccinate lyase	93	0.5	Pseudomonadota	1224
Q5NG53	UniRef50_Q5NMC2	Cluster: Phenylalanine--tRNA ligase alpha subunit	1446	0.5	root	1
A0A0F6B0X1	UniRef50_Q5PH64	Cluster: Major outer membrane lipoprotein Lpp 1	1798	0.5	cellular organisms	131567
Q8ZDF8	UniRef50_Q5QYD1	Cluster: Leucine--tRNA ligase	12491	0.5	root	1
A0A380SDB2	UniRef50_Q5W1Q1	Cluster: Ras-associating domain-containing protein (Fragment)	34	0.5	Gammaproteobacteria	1236
A0A6L8PZH5	UniRef50_Q5WCQ1	Cluster: Nucleoside transporter/FeoB GTPase Gate domain-containing protein	753	0.5	root	1
Q81LC5	UniRef50_Q5WEP3	Cluster: Glutamyl-tRNA reductase	3252	0.5	root	1
Q81JG1	UniRef50_Q5WHU1	Cluster: HTH-type transcriptional regulator Hpr	839	0.5	Bacteria	2
Q7DB74	UniRef50_Q5WMD2	Cluster: T3SS secreted effector EspH	144	0.5	Enterobacteriaceae	543
Q5ZSD5	UniRef50_Q5WTL7	Cluster: Substrate of the Dot/Icm system	70	0.5	Legionella	445
Q5ZSQ8	UniRef50_Q5WTZ5	Cluster: Heme NO-binding domain-containing protein	31	0.5	Legionella	445
Q5ZTM4	UniRef50_Q5WUV1	Cluster: Protein kinase domain-containing protein	52	0.5	Gammaproteobacteria	1236
Q5ZUS4	UniRef50_Q5WVX8	Cluster: SET domain-containing protein	64	0.5	Legionella	445
Q5ZVS2	UniRef50_Q5WWY0	Cluster: Glucosyltransferase Lgt1	43	0.5	Legionella	445
Q5WXW8	UniRef50_Q5WXW8	Cluster: LidA protein, substrate of the Dot/Icm system	47	0.5	Legionella	445
Q99YI6	UniRef50_Q5XAJ8	Cluster: Uncharacterized protein Spy1430	84	0.5	Terrabacteria group	1783272
A0A6L8PCK7	UniRef50_Q5XAK5	Cluster: Transketolase	3810	0.5	root	1
Q81X78	UniRef50_Q5XD01	Cluster: Enolase	1069	0.5	root	1
P9WP16	UniRef50_Q5YNG0	Cluster: dCTP deaminase, dUMP-forming	676	0.5	root	1
Q5NHR0	UniRef50_Q5ZRK6	Cluster: Bifunctional protein GlmU	697	0.5	root	1
Q5X159	UniRef50_Q5ZRQ0	Cluster: E3 ubiquitin-protein ligase LubX	21	0.5	Legionellaceae	444
Q5ZSQ3	UniRef50_Q5ZSQ3	Cluster: Multifunctional virulence effector protein DrrA	17	0.5	Legionella	445
Q6RCR0	UniRef50_Q5ZTK4	Cluster: Ubiquitinating/deubiquitinating enzyme SdeA	382	0.5	Legionella	445
Q5ZWW6	UniRef50_Q5ZWW6	Cluster: Type IV secretion protein Dot	46	0.5	Legionella	445
Q5ZXN6	UniRef50_Q5ZXN6	Cluster: Phosphocholine transferase AnkX	85	0.5	Legionellaceae	444
A0A6L8NYH6	UniRef50_Q60030	Cluster: Leucine dehydrogenase	3155	0.5	root	1
B1INP5	UniRef50_Q60393	Cluster: Botulinum neurotoxin type G	78	0.5	Bacteria	2
Q8Z9U1	UniRef50_Q62L02	Cluster: Enoyl-[acyl-carrier-protein] reductase [NADH]	6343	0.5	root	1
A0A6L7HPS8	UniRef50_Q632D2	Cluster: Decarboxylase	748	0.5	Bacteria	2
A0A2B3Y6C6	UniRef50_Q633A9	Cluster: DUF948 domain-containing protein	376	0.5	Bacillaceae	186817
A0A6L7H2I0	UniRef50_Q638B9	Cluster: Beta-lactamase	716	0.5	Bacteria	2
Q81PB7	UniRef50_Q63A57	Cluster: Exosporium protein C	105	0.5	Bacillaceae	186817
A0A6L7H3Q9	UniRef50_Q63BM2	Cluster: YolD-like family protein	420	0.5	Bacillaceae	186817
A0A1T3V920	UniRef50_Q63C85	Cluster: DUF2179 domain-containing protein	474	0.5	Bacteria	2
A0A6L8PT07	UniRef50_Q63E06	Cluster: 2-nitropropane dioxygenase (Nitroalkane oxidase)	785	0.5	Bacteria	2
A0A6L8P5K4	UniRef50_Q63ED8	Cluster: Esterase family protein	454	0.5	Bacteria	2
A0A6L7HMR2	UniRef50_Q63ER5	Cluster: Phage infection protein	326	0.5	Bacteria	2
A0A0H2WBX3	UniRef50_Q63K27	Cluster: BsaU protein	216	0.5	Burkholderiaceae	119060
A0A0H2WBP0	UniRef50_Q63LQ5	Cluster: Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein	138	0.5	Pseudomonadota	1224
A0A0H2WAH2	UniRef50_Q63MX5	Cluster: Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein	730	0.5	Pseudomonadota	1224
A0A5P8YLT6	UniRef50_Q65AD6	Cluster: Uncharacterized protein	48	0.5	Enterobacterales	91347
A0A0H2W1Z2	UniRef50_Q65AJ8	Cluster: Transcriptional regulator	154	0.5	cellular organisms	131567
O68768	UniRef50_Q65AK3	Cluster: DNA-binding protein	541	0.5	root	1
A0A5P8YMT8	UniRef50_Q65AN8	Cluster: DEAD/DEAH box helicase	776	0.5	root	1
A0A2U2H128	UniRef50_Q65AP2	Cluster: Phage protein	200	0.5	root	1
A0A2U2H131	UniRef50_Q65AP3	Cluster: N-acetyltransferase domain-containing protein	343	0.5	root	1
A0A2U2H129	UniRef50_Q65AP7	Cluster: Phage portal protein	610	0.5	root	1
Q81Z97	UniRef50_Q65N90	Cluster: DNA topoisomerase 3	5531	0.5	root	1
Q8D087	UniRef50_Q65T76	Cluster: Alpha-galactosidase	114	0.5	Pseudomonadota	1224
Q8ZDJ6	UniRef50_Q65TV4	Cluster: Acetate kinase	3099	0.5	root	1
Q8ZIC6	UniRef50_Q65V59	Cluster: Uronate isomerase	6114	0.5	root	1
Q663J7	UniRef50_Q663J7	Cluster: Yop proteins translocation protein P	64	0.5	Enterobacterales	91347
P68640	UniRef50_Q663K1	Cluster: Outer membrane protein YopN	29	0.5	Gammaproteobacteria	1236
Q9RI07	UniRef50_Q663M9	Cluster: Integrase catalytic domain-containing protein	21	0.5	Enterobacterales	91347
A0A380PLW1	UniRef50_Q665R6	Cluster: Sugar phosphorylase	157	0.5	Gammaproteobacteria	1236
A0A384KL32	UniRef50_Q665T8	Cluster: HNH endonuclease domain-containing protein	152	0.5	Enterobacterales	91347
A0A5P8YJ93	UniRef50_Q665Z8	Cluster: Fimbrial protein	21	0.5	Yersinia pseudotuberculosis complex	1649845
Q8CKW8	UniRef50_Q666L3	Cluster: Kinase	502	0.5	Bacteria	2
Q8CZX4	UniRef50_Q667D0	Cluster: Putative general secretion pathway protein F	128	0.5	Yersinia	629
A0A0H2YGU6	UniRef50_Q667Z0	Cluster: Putative pertactin family virulence factor/autotransporter	82	0.5	Yersinia pseudotuberculosis complex	1649845
Q8CLE4	UniRef50_Q668R4	Cluster: Type VI secretion system baseplate subunit TssG	207	0.5	Bacteria	2
A0A0H2YJ12	UniRef50_Q66AB3	Cluster: TerB-C domain-containing protein	259	0.5	Yersiniaceae	1903411
Q8CL29	UniRef50_Q66B04	Cluster: Putative glycosyl transferase	96	0.5	Enterobacterales	91347
A0A0H2W240	UniRef50_Q66DJ1	Cluster: Limonene hydroxylase CD6-2	62	0.5	Enterobacterales	91347
Q0WJQ7	UniRef50_Q66EZ7	Cluster: PTS system fructose-like IIC component	550	0.5	Bacteria	2
Q8ZIY9	UniRef50_Q66FE1	Cluster: Thiol:disulfide interchange protein DsbD	1521	0.5	Bacteria	2
Q8ZJ18	UniRef50_Q66FG9	Cluster: Glycerol-3-phosphate acyltransferase	3816	0.5	Bacteria	2
Q0WK01	UniRef50_Q66FH5	Cluster: C2H2-type domain-containing protein	50	0.5	Enterobacterales	91347
Q81L30	UniRef50_Q67QF3	Cluster: Phenylalanine--tRNA ligase alpha subunit	370	0.5	root	1
A0A3N4BB56	UniRef50_Q6BEX0	Cluster: Galactofuranose transporter ATP-binding protein YtfR	2700	0.5	root	1
Q8ZJL7	UniRef50_Q6CZ45	Cluster: Cation-efflux pump FieF	3425	0.5	root	1
Q8ZJJ7	UniRef50_Q6CZ89	Cluster: Regulator of ribonuclease activity A	411	0.5	Bacteria	2
A0A2U2H0X4	UniRef50_Q6D0W7	Cluster: CRISPR-associated protein Csy2	675	0.5	Bacteria	2
A0A5P8YHA0	UniRef50_Q6D0W8	Cluster: CRISPR-associated protein Csy1	478	0.5	Enterobacterales	91347
Q8ZBP5	UniRef50_Q6D1B2	Cluster: Cell division protein FtsB	1207	0.5	Bacteria	2
Q8ZFR0	UniRef50_Q6D4E3	Cluster: Peptidase T	4104	0.5	root	1
A0A3N4B5H8	UniRef50_Q6D5T8	Cluster: Apulose kinase	913	0.5	Bacteria	2
Q8ZFB2	UniRef50_Q6D6H3	Cluster: Flagellar L-ring protein	1312	0.5	root	1
Q8ZFM0	UniRef50_Q6D6I7	Cluster: Protein-glutamate methylesterase/protein-glutamine glutaminase	303	0.5	cellular organisms	131567
Q9ZC51	UniRef50_Q6D719	Cluster: Putative iron permease	1290	0.5	root	1
Q8ZGZ1	UniRef50_Q6D7F2	Cluster: Tol-Pal system protein TolB	703	0.5	Bacteria	2
Q8ZGK8	UniRef50_Q6D882	Cluster: Mannonate dehydratase	4795	0.5	root	1
Q7CGT3	UniRef50_Q6D961	Cluster: tRNA-modifying protein YgfZ	2002	0.5	cellular organisms	131567
A0A380PJ36	UniRef50_Q6DA67	Cluster: Putative peptidase	468	0.5	Enterobacterales	91347
Q7CFR2	UniRef50_Q6DB03	Cluster: Xylose import ATP-binding protein XylG	2155	0.5	cellular organisms	131567
Q6EZC2	UniRef50_Q6EZC2	Cluster: Subtilase cytotoxin subunit A	187	0.5	Gammaproteobacteria	1236
A0A5P8YKV3	UniRef50_Q6FAX1	Cluster: VWFA domain-containing protein	676	0.5	Bacteria	2
A0A077GI61	UniRef50_Q6FB05	Cluster: Nucleoside triphosphate pyrophosphatase	909	0.5	Bacteria	2
A0A009H6Q1	UniRef50_Q6FCX3	Cluster: Periplasmic/secreted protein	762	0.5	Bacteria	2
A0A0D5YDX4	UniRef50_Q6FDY4	Cluster: Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	1397	0.5	root	1
Q6GX35	UniRef50_Q6GX35	Cluster: Translocated actin-recruiting phosphoprotein	118	0.5	Chlamydia trachomatis	813
A0A6L8PZ36	UniRef50_Q6HF48	Cluster: Choloylglycine hydrolase	578	0.5	Bacteria	2
A0A6L7H1X5	UniRef50_Q6HG55	Cluster: Possible ubiE/COQ5 methyltransferase family	232	0.5	Bacteria	2
A0A6L8P1S1	UniRef50_Q6HGM7	Cluster: Lactoylglutathione lyase, glyoxylase family protein	687	0.5	Bacteria	2
A0A6L7HL56	UniRef50_Q6HH42	Cluster: Possible isoflavone reductase	901	0.5	Bacteria	2
A0A6L8PJX4	UniRef50_Q6HIW5	Cluster: RNA methyltransferase	512	0.5	Bacteria	2
A0A6L7HIQ7	UniRef50_Q6HJ13	Cluster: Exonuclease SbcC	1066	0.5	Bacteria	2
A0A6L7HC63	UniRef50_Q6HK10	Cluster: D-alanyl-D-alanine carboxypeptidase	554	0.5	Bacillaceae	186817
A0A6L8P6E2	UniRef50_Q6HK33	Cluster: Glutaminyl-tRNA synthase, glutamine-hydrolyzing, subunit A (Glutamyl-tRNA(Gln) amidotransferase, subunit A)	583	0.5	Bacteria	2
A0A0F7RJC6	UniRef50_Q6HK82	Cluster: Methyltransferase	454	0.5	Bacillaceae	186817
Q81S44	UniRef50_Q6HKB4	Cluster: DUF4037 domain-containing protein	325	0.5	Bacteria	2
A0A6L7HHX2	UniRef50_Q6HKD3	Cluster: YndJ-like protein	947	0.5	Bacillaceae	186817
A0A6L7H5I7	UniRef50_Q6HKG6	Cluster: Prolipoprotein diacylglyceryl transferase	731	0.5	Bacteria	2
A0A6L8PMH1	UniRef50_Q6HKI3	Cluster: Permease	555	0.5	Bacillaceae	186817
A0A6L8PEF2	UniRef50_Q6HLQ0	Cluster: SCP domain-containing protein	622	0.5	Bacteria	2
A0A0F7RKT3	UniRef50_Q6HLY0	Cluster: Peptidase G2 IMC autoproteolytic cleavage domain-containing protein	680	0.5	Bacteria	2
A0A6L8NWR9	UniRef50_Q6HM13	Cluster: YjzC family protein	98	0.5	Bacteria	2
Q81UH1	UniRef50_Q6HMS9	Cluster: Trans-3-hydroxy-L-proline dehydratase	1249	0.5	Bacteria	2
A0A2P0HAK2	UniRef50_Q6HMW2	Cluster: YheC/YheD family protein	781	0.5	Bacillaceae	186817
A0A6L7HB82	UniRef50_Q6HNQ4	Cluster: Probable methyl-accepting chemotaxis protein BT9727_0469	2023	0.5	Bacteria	2
A0A6L8PU14	UniRef50_Q6HNZ0	Cluster: Putative component of 'biosynthetic module' domain-containing protein	618	0.5	Bacteria	2
Q6HQX5	UniRef50_Q6HQX5	Cluster: UPF0324 membrane protein BA_5405/GBAA_5405/BAS5024	1027	0.5	Bacteria	2
Q81JD7	UniRef50_Q6I1X8	Cluster: BclA protein (Fragment)	134	0.5	root	1
A0A0H2WH45	UniRef50_Q6J5K8	Cluster: PilA	873	0.5	Bacteria	2
Q7CJ72	UniRef50_Q6LIW6	Cluster: Ribosomal RNA large subunit methyltransferase F	870	0.5	root	1
A0A0H2WA24	UniRef50_Q6LJE0	Cluster: Autoinducer 2-binding periplasmic protein LuxP	505	0.5	cellular organisms	131567
Q8ZGH1	UniRef50_Q6LPH2	Cluster: Putative transport protein PBPRA2420	3247	0.5	root	1
Q8ZC32	UniRef50_Q6LU70	Cluster: S-adenosylmethionine:tRNA ribosyltransferase-isomerase	6133	0.5	root	1
Q8ZD84	UniRef50_Q6LUP6	Cluster: Autonomous glycyl radical cofactor	146	0.5	Gammaproteobacteria	1236
A0A6L7HL61	UniRef50_Q6MAL9	Cluster: Amino acid carrier protein	1730	0.5	root	1
Q5NHS1	UniRef50_Q6MPP0	Cluster: CTP synthase	401	0.5	root	1
A0A427X4X7	UniRef50_Q6RYW5	Cluster: Outer membrane protein Omp38	757	0.5	Bacteria	2
Q8CLT0	UniRef50_Q6TKU6	Cluster: Aec22	1383	0.5	Bacteria	2
Q6X1Y7	UniRef50_Q6X1Y7	Cluster: Effector protein B	63	0.5	Legionella	445
Q6XW05	UniRef50_Q6XW05	Cluster: IpgB2	47	0.5	Gammaproteobacteria	1236
C3GS37	UniRef50_Q72X44	Cluster: Homoserine O-acetyltransferase	3723	0.5	root	1
A0A6L8PZR0	UniRef50_Q72ZK1	Cluster: SrtB family sortase	513	0.5	Terrabacteria group	1783272
A0A6L8NZ66	UniRef50_Q731P3	Cluster: N-acetylglucosamine-6-phosphate deacetylase	633	0.5	Bacteria	2
A0A6L7H6I4	UniRef50_Q736M3	Cluster: Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase	880	0.5	Bacillales	1385
A0A6L7HKS1	UniRef50_Q738X9	Cluster: Penicillin-binding protein	881	0.5	Bacteria	2
Q5NH32	UniRef50_Q73TT7	Cluster: Dihydroxy-acid dehydratase	5696	0.5	root	1
Q1WSY0	UniRef50_Q74K78	Cluster: Enolase 1	2442	0.5	root	1
Q9X2Y1	UniRef50_Q74NX3	Cluster: DUF6094 domain-containing protein	210	0.5	Bacteria	2
Q6EZZ9	UniRef50_Q74NX7	Cluster: PXO1-11	197	0.5	Bacillota	1239
Q9X334	UniRef50_Q74P45	Cluster: Flagellin Flp1-like domain-containing protein	360	0.5	Bacillota	1239
A0A6L7HB40	UniRef50_Q795Y4	Cluster: Putative formate dehydrogenase YrhE	2509	0.5	cellular organisms	131567
Q81VL8	UniRef50_Q796P5	Cluster: Uncharacterized FAD-linked oxidoreductase YitY	1756	0.5	Bacteria	2
Q7ARJ2	UniRef50_Q7ARJ2	Cluster: Uncharacterized protein	39	0.5	Yersinia pseudotuberculosis complex	1649845
Q7ARJ6	UniRef50_Q7ARJ6	Cluster: Transposase	81	0.5	Enterobacterales	91347
Q7BU69	UniRef50_Q7BU69	Cluster: Cysteine protease-like VirA	62	0.5	Enterobacteriaceae	543
Q7CG87	UniRef50_Q7CG87	Cluster: Chaperone SurA	540	0.5	Bacteria	2
A0A5P8YGX7	UniRef50_Q7CGD8	Cluster: Outer membrane transporter CdiB	1732	0.5	cellular organisms	131567
Q7CGD9	UniRef50_Q7CGD9	Cluster: Toxin CdiA	277	0.5	Yersinia	629
Q7CJ96	UniRef50_Q7CJ96	Cluster: Phosphate acetyltransferase	1184	0.5	Bacteria	2
Q7CKC7	UniRef50_Q7CKC7	Cluster: RNA polymerase sigma factor RpoS	261	0.5	root	1
Q8D0W1	UniRef50_Q7DDH4	Cluster: Putative lipoprotein NMB1126/NMB1164	749	0.5	Pseudomonadota	1224
Q8ZI64	UniRef50_Q7M7K5	Cluster: Multifunctional CCA protein	8357	0.5	root	1
Q7CJF3	UniRef50_Q7MBH2	Cluster: DNA ligase	1715	0.5	cellular organisms	131567
Q5NEL1	UniRef50_Q7MLR5	Cluster: Cysteine--tRNA ligase	7361	0.5	root	1
Q8ZAF0	UniRef50_Q7MYM4	Cluster: TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	5127	0.5	root	1
P0AA10	UniRef50_Q7N078	Cluster: 50S ribosomal protein L13	1604	0.5	root	1
Q8ZIF7	UniRef50_Q7N139	Cluster: Ribosomal RNA small subunit methyltransferase H	2602	0.5	root	1
Q7CH40	UniRef50_Q7N1U7	Cluster: Protein GrpE	703	0.5	cellular organisms	131567
Q8D0U3	UniRef50_Q7N2B2	Cluster: Erythronate-4-phosphate dehydrogenase	81	0.5	Bacteria	2
Q8ZFJ7	UniRef50_Q7N3N4	Cluster: Protease HtpX	3159	0.5	root	1
Q7CIT9	UniRef50_Q7N3Q8	Cluster: Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD	3410	0.5	root	1
Q7CIC2	UniRef50_Q7N545	Cluster: Zinc import ATP-binding protein ZnuC	1289	0.5	cellular organisms	131567
Q8ZCT6	UniRef50_Q7N705	Cluster: Histidine--tRNA ligase	4018	0.5	root	1
P58680	UniRef50_Q7N8W9	Cluster: 4-hydroxy-3-methylbut-2-enyl diphosphate reductase	4161	0.5	root	1
Q8ZJI2	UniRef50_Q7N976	Cluster: HTH-type transcriptional regulator MalT	1840	0.5	cellular organisms	131567
Q7NVC1	UniRef50_Q7NVC1	Cluster: Cell invasion protein-cytoplasmic	60	0.5	Pseudomonadota	1224
A0A5P8YGR5	UniRef50_Q7NYI2	Cluster: Metal-dependent carboxypeptidase	4838	0.5	Pseudomonadota	1224
A0A6L8PXW6	UniRef50_Q7UEU3	Cluster: succinate dehydrogenase	2011	0.5	root	1
Q7VLE8	UniRef50_Q7VLE8	Cluster: Large supernatant protein 1	7	0.5	Haemophilus ducreyi	730
Q81KP9	UniRef50_Q812N6	Cluster: UPF0354 protein BC_4690	1531	0.5	Bacteria	2
Q81JE5	UniRef50_Q812R6	Cluster: tRNA-specific 2-thiouridylase MnmA	4994	0.5	root	1
A0A6L7HA34	UniRef50_Q814I2	Cluster: ATP-dependent RNA helicase DbpA	911	0.5	root	1
Q81JX0	UniRef50_Q814U0	Cluster: Thymidine kinase	446	0.5	Bacteria	2
Q81JY3	UniRef50_Q814V1	Cluster: UPF0340 protein BC_5317	1039	0.5	Bacteria	2
A0A6L7H9C3	UniRef50_Q815H7	Cluster: HTH-type transcriptional regulator CzcR	793	0.5	Bacillota	1239
A0A6L8NW80	UniRef50_Q816C2	Cluster: Knr4/Smi1-like domain-containing protein	192	0.5	Bacillaceae	186817
Q81XS0	UniRef50_Q816D9	Cluster: Ferredoxin--NADP reductase	2043	0.5	Bacteria	2
Q81K97	UniRef50_Q816I1	Cluster: 2-succinylbenzoate--CoA ligase	1166	0.5	Bacteria	2
Q81KT8	UniRef50_Q817A9	Cluster: Septation ring formation regulator EzrA	501	0.5	Bacteria	2
A0A6L8PY36	UniRef50_Q817H4	Cluster: Sporulation protein YtxC	489	0.5	Bacteria	2
A0A4Y1WAV9	UniRef50_Q817J4	Cluster: Branched-chain amino acid transport system carrier protein	604	0.5	Bacteria	2
Q81LB0	UniRef50_Q817P4	Cluster: dITP/XTP pyrophosphatase	692	0.5	Bacteria	2
A0A6L7HER7	UniRef50_Q818K4	Cluster: Group-specific protein	331	0.5	Bacillaceae	186817
Q81M98	UniRef50_Q818W2	Cluster: Acetylornithine aminotransferase	2564	0.5	Bacteria	2
A0A2B6C3E8	UniRef50_Q818Y4	Cluster: Proline iminopeptidase	557	0.5	Bacteria	2
A0A6L8PJ22	UniRef50_Q819F4	Cluster: D-beta-hydroxybutyrate dehydrogenase	516	0.5	Terrabacteria group	1783272
Q81WK3	UniRef50_Q819X4	Cluster: Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO	425	0.5	Bacteria	2
A0A6H3AGX8	UniRef50_Q819Y5	Cluster: DNA polymerase III PolC-type	1990	0.5	cellular organisms	131567
A0A6L7H0Y4	UniRef50_Q81A64	Cluster: Phosphoesterase	676	0.5	Bacillales	1385
A0A6L8NWU9	UniRef50_Q81AQ6	Cluster: (S)-2-hydroxy-acid oxidase chain D	974	0.5	Bacteria	2
A0A6L8PH40	UniRef50_Q81AW3	Cluster: Hydroxylamine reductase	1567	0.5	root	1
A0A6L7H280	UniRef50_Q81BC7	Cluster: Carbamoyltransferase	120	0.5	Bacteria	2
Q81NT6	UniRef50_Q81BT4	Cluster: NAD-dependent protein deacetylase	763	0.5	Bacillaceae	186817
A0A6L7H6L2	UniRef50_Q81BV5	Cluster: Mutator mutT protein (7,8-dihydro-8-oxoguanine-triphosphatase)	614	0.5	Bacillota	1239
A0A6L8PL10	UniRef50_Q81BY1	Cluster: Acetylornithine aminotransferase	812	0.5	Bacillales	1385
A0A6L8P7D7	UniRef50_Q81BZ7	Cluster: Group-specific protein	488	0.5	Bacilli	91061
A0A6L7H746	UniRef50_Q81C94	Cluster: Oligopeptide-binding protein oppA	946	0.5	Bacteria	2
Q81QG0	UniRef50_Q81DH0	Cluster: Anhydro-N-acetylmuramic acid kinase	1170	0.5	root	1
Q81R75	UniRef50_Q81E30	Cluster: Isoleucine--tRNA ligase 2	2255	0.5	cellular organisms	131567
A0A6L8PFJ4	UniRef50_Q81EJ6	Cluster: Peptidoglycan-N-acetylglucosamine deacetylase BC_1974	1636	0.5	Bacteria	2
Q81S14	UniRef50_Q81F14	Cluster: 5-methylthioadenosine/S-adenosylhomocysteine deaminase	980	0.5	Bacteria	2
A0A6L7HLW1	UniRef50_Q81FX1	Cluster: Branched-chain amino acid transport system carrier protein	766	0.5	Bacteria	2
A0A6L8PL26	UniRef50_Q81FX9	Cluster: DUF402 domain-containing protein	570	0.5	Bacilli	91061
Q81TK1	UniRef50_Q81GF2	Cluster: 2-oxoglutarate dehydrogenase E1 component	933	0.5	Bacteria	2
Q81TL7	UniRef50_Q81GG4	Cluster: Tryptophan synthase alpha chain	1205	0.5	Bacteria	2
Q81TL8	UniRef50_Q81GG5	Cluster: Tryptophan synthase beta chain	4032	0.5	root	1
A0A6H3AGL8	UniRef50_Q81GL3	Cluster: Oligopeptide transport ATP-binding protein oppD	918	0.5	cellular organisms	131567
Q81TU4	UniRef50_Q81GN2	Cluster: UPF0234 protein BC_1159	1785	0.5	root	1
Q81TW1	UniRef50_Q81GP9	Cluster: ATP-dependent helicase/nuclease subunit A	1180	0.5	Bacteria	2
Q81TW2	UniRef50_Q81GQ0	Cluster: ATP-dependent helicase/deoxyribonuclease subunit B	995	0.5	Bacteria	2
A0A6H3AEB7	UniRef50_Q81GR9	Cluster: histidine kinase	808	0.5	Bacteria	2
A0A6L8PBB8	UniRef50_Q81HB0	Cluster: Delta(1)-pyrroline-2-carboxylate reductase	1229	0.5	Bacteria	2
Q81UJ9	UniRef50_Q81HD0	Cluster: Putative 3-methyladenine DNA glycosylase	562	0.5	Bacteria	2
A0A347ZYX2	UniRef50_Q81IA5	Cluster: Glycosyltransferase involved in cell wall biogenesis	750	0.5	Bacteria	2
Q81VE0	UniRef50_Q81IS3	Cluster: GMP synthase [glutamine-hydrolyzing]	576	0.5	Bacteria	2
Q81VV3	UniRef50_Q81J61	Cluster: Glutamate--tRNA ligase	6265	0.5	root	1
A0A6L8P7D1	UniRef50_Q81J68	Cluster: ClpC ATPase	457	0.5	Bacteria	2
Q81K75	UniRef50_Q81K75	Cluster: Glucose-6-phosphate isomerase	1960	0.5	root	1
Q81K94	UniRef50_Q81K94	Cluster: 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	970	0.5	Bacteria	2
Q81MB3	UniRef50_Q81MB3	Cluster: Biotin synthase	842	0.5	Bacteria	2
Q81MN9	UniRef50_Q81MN9	Cluster: Polyphosphate kinase	592	0.5	Bacteria	2
Q81P26	UniRef50_Q81P26	Cluster: Glutamate 5-kinase	1744	0.5	Bacteria	2
Q81PE9	UniRef50_Q81PE9	Cluster: Putative Xaa-Pro dipeptidyl-peptidase	962	0.5	Bacteria	2
Q81QL7	UniRef50_Q81QL7	Cluster: Apo-petrobactin exporter	1003	0.5	Bacteria	2
Q81R76	UniRef50_Q81R76	Cluster: TPR Repeat-Containing protein	2	0.5	Bacillus cereus group	86661
Q81SR4	UniRef50_Q81SR4	Cluster: UPF0398 protein BA_1582/GBAA_1582/BAS1466	667	0.5	Bacteria	2
